timestamp,x_m,y_m,vx_mps,vy_mps,s_m,d_m (lateral_error),abs_lateral_error
1761808983.464909,2.120561850077948,2.489737312439373,1.5343024852213336,0.0,16.368566878408338,0.23979189353042843,0.23979189353042843
1761808983.500088,2.0914898514788596,2.473932108067387,1.5384514708475934,0.0,16.401044574595193,0.23860516166911094,0.23860516166911094
1761808983.5441961,2.0101956271150403,2.4265683116758856,1.5226891351653407,0.0,16.493046821055014,0.23852360758049831,0.23852360758049831
1761808983.569631,1.9581484912494078,2.4004975150335177,1.5282351379996206,0.0,16.54959492919833,0.23525224974636805,0.23525224974636805
1761808983.6026175,1.9270647779496886,2.388442686720514,1.5249795262741321,0.0,16.58161138867031,0.23042891695011464,0.23042891695011464
1761808983.6316726,1.8597774791873973,2.362918250208442,1.5431944400719173,0.0,16.65055365919563,0.21999060093743872,0.21999060093743872
1761808983.686411,1.8120972710676135,2.346556349776521,1.5439825658093498,0.0,16.698559800564183,0.21153390710516567,0.21153390710516567
1761808983.7369204,1.7048821663431044,2.309772638405998,1.5371477936582836,0.0,16.806470355406514,0.19405071381639347,0.19405071381639347
1761808983.76604,1.6283131114890852,2.2871850969612213,1.5514173463989198,0.0,16.88197949072319,0.17974529212849982,0.17974529212849982
1761808983.7967613,1.5900551777339986,2.286128223757193,1.5455663729323377,0.0,16.915478480412425,0.16388425670468856,0.16388425670468856
1761808983.8405297,1.5539763916495144,2.2814624803899886,1.5418708764285844,0.0,16.948748171482915,0.15249582829944092,0.15249582829944092
1761808983.8727589,1.4868946960186231,2.2734371566680327,1.5541419149131792,0.0,17.01069879653588,0.13150098208296285,0.13150098208296285
1761808983.9082355,1.4264200895753874,2.2566176364102164,1.5470596010725197,0.0,17.07067373201757,0.12227794844257975,0.12227794844257975
1761808983.9343789,1.3761383245745364,2.2519756610386485,1.5508131256699977,0.0,17.117181982410127,0.10680083673224927,0.10680083673224927
1761808983.981274,1.3657729112252486,2.2527553784081733,1.5534096985412795,0.0,17.126167751795602,0.10208871158760278,0.10208871158760278
1761808984.0333793,1.2396268123249163,2.2485722133055264,1.5514157629508285,0.0,17.242116342266925,0.0596260322441745,0.0596260322441745
1761808984.0604737,1.1831905834552636,2.252040712439059,1.5527158718974674,0.0,17.293143122619842,0.03704008712266094,0.03704008712266094
1761808984.0954878,1.0783075995935574,2.2436452756797496,1.5493323593933281,0.0,17.39443225720742,0.011513907452817067,0.011513907452817067
1761808984.1211283,1.0309449674992828,2.2401129435244385,1.5488047820414306,0.0,17.440615564996698,0.0008124006700360831,0.0008124006700360831
1761808984.1684608,0.9848790445955548,2.2399179127764404,1.5425967715137825,0.0,17.484915331790056,-0.012079414982070404,0.012079414982070404
1761808984.2067444,0.861381011788859,2.2410590061011977,1.400530590751447,0.0,17.604861868398867,-0.04534674232612577,0.04534674232612577
1761808984.2409613,0.7584379093153317,2.250370438423629,1.5774404368377446,0.0,17.70462897388759,-0.07807540329722082,0.07807540329722082
1761808984.263331,0.7069202448753279,2.2694457363613934,1.5749610925043773,0.0,17.752189759895476,-0.10754536921552833,0.10754536921552833
1761808984.3055716,0.6383542823819796,2.2668391518883375,1.5622386822609662,0.0,17.822041386211986,-0.11833233924670465,0.11833233924670465
1761808984.3331504,0.5654368881498424,2.2836461361553657,1.3378255739304437,0.0,17.893277077020993,-0.14774813366569253,0.14774813366569253
1761808984.3765686,0.5556496357779604,2.2867435887398257,1.2542071101235814,0.0,17.90277134458852,-0.15243078133252713,0.15243078133252713
1761808984.4050043,0.45258490580737565,2.300200339840004,1.30623333540629,0.0,18.00684777765201,-0.18144576297408568,0.18144576297408568
1761808984.4327695,0.37795803986449633,2.310420653150116,1.2800061734386008,0.0,18.082925360952274,-0.2013527171501154,0.2013527171501154
1761808984.4610102,0.34562853925022313,2.309794241925744,1.3198905399844767,0.0,18.116680214795828,-0.2045545613992671,0.2045545613992671
1761808984.4915109,0.284846767185493,2.3156475220844244,1.2945073754667045,0.0,18.179440270365845,-0.21690279456358216,0.21690279456358216
1761808984.5201805,0.2332269234229962,2.3169756146654104,1.4326132689735656,0.0,18.233287273990076,-0.2231074481411259,0.2231074481411259
1761808984.541425,0.1948627316591234,2.312691717268743,1.3825387066400756,0.0,18.273788219219075,-0.2220793429224357,0.2220793429224357
1761808984.5945444,0.10186203575616738,2.3218339060308053,1.340484084479139,0.0,18.37047592113283,-0.23772960457218914,0.23772960457218914
1761808984.650519,0.04591030820827175,2.320855185020885,1.3023272818717693,0.0,18.42915548880758,-0.23980821225171825,0.23980821225171825
1761808984.6874115,0.0014298108071283796,2.32657380189703,1.3556583680346224,0.0,18.47548824662794,-0.24749834066811283,0.24749834066811283
