timestamp,x_m,y_m,vx_mps,vy_mps,s_m,d_m (lateral_error),abs_lateral_error
1761809149.7783027,-1.708615724664888,2.192567682690612,1.5974046375634834,0.0,20.200503155881098,0.01661473534063377,0.01661473534063377
1761809149.81403,-1.7861131123095182,2.2103679806633285,1.5878906795418404,0.0,20.27973648626695,0.010093942467902942,0.010093942467902942
1761809149.8784113,-1.9006596656670218,2.2444558110360755,1.3539230656706502,0.0,20.397993342512784,-0.007157091904678385,0.007157091904678385
1761809149.9254892,-1.991079346669078,2.2620024140938804,1.2815658721224996,0.0,20.48998706094341,-0.011542638968289448,0.011542638968289448
1761809149.945172,-2.041865510622455,2.275182100899378,1.26248348172029,0.0,20.542121128456102,-0.017343386428430852,0.017343386428430852
1761809149.9882522,-2.1003256830070374,2.2828029768718316,1.2520761651328838,0.0,20.601048988395558,-0.016611809732575703,0.016611809732575703
1761809150.007449,-2.1720522015620425,2.2976032654625476,1.159087598112923,0.0,20.67410001078703,-0.0212343036998767,0.0212343036998767
1761809150.0327017,-2.227568289591793,2.309365927767805,1.0545992017298411,0.0,20.73066028202673,-0.025234898872453768,0.025234898872453768
1761809150.051737,-2.2678909174389483,2.3115674353245796,1.011552934846623,0.0,20.770869284142673,-0.02193317097758773,0.02193317097758773
1761809150.1045034,-2.311985281575779,2.324555423130454,0.9198286510826104,0.0,20.816255522329467,-0.028888138056803986,0.028888138056803986
1761809150.1511238,-2.3605449668403886,2.328330565491558,0.8321897038428727,0.0,20.864822302558686,-0.0262225621975513,0.0262225621975513
1761809150.2090762,-2.4300664885098358,2.336733144545609,0.7376873256586155,0.0,20.934746101901457,-0.025597132997649992,0.025597132997649992
1761809150.2588933,-2.4825150712846846,2.3339255121606333,0.9162997616890041,0.0,20.98636272955479,-0.016238791624228505,0.016238791624228505
1761809150.2939956,-2.5385235529611547,2.3287986806793226,0.8840187641930609,0.0,21.041290748266768,-0.004322417208235325,0.004322417208235325
1761809150.330119,-2.569137918189103,2.3298497272715264,0.9058688856238115,0.0,21.071806084976192,-0.0017237951337377587,0.0017237951337377587
1761809150.3541803,-2.6250138144495536,2.330844464235104,1.0008469343171713,0.0,21.12742558572101,0.0037589281028950344,0.0037589281028950344
1761809150.3878098,-2.6629446425481555,2.3209694343495166,1.0272917201520022,0.0,21.164040516008413,0.017828397613389852,0.017828397613389852
1761809150.4473066,-2.72852579840704,2.3199549442974985,1.1890050610759195,0.0,21.229251082415537,0.025919856822479923,0.025919856822479923
