x,y,v,kappa
7.60161656267838,-2.8156490248262687,0.0,0.34222985546713103
7.70052075446267,-2.802077438577588,0.0,0.537997961127934
7.798245223647171,-2.781776756739744,0.0,0.7632457978983287
7.894077137849081,-2.753896244996546,0.0,0.8129286917317124
7.987357670504526,-2.7184261434435677,0.0,0.8720951343975492
8.077234805407299,-2.675039649483792,0.0,0.9480911800597741
8.162553413020479,-2.6232481177122877,0.0,0.9987600839405758
8.242189045065361,-2.563113086792475,0.0,1.0153966353174475
8.315322837486127,-2.4952468401821384,0.0,1.0183108196999173
8.381139746235538,-2.4202583951405874,0.0,1.0221383816837537
8.43905508226029,-2.338980499646522,0.0,0.9944514310946528
8.488225727420279,-2.252124731721162,0.0,0.9001672341670985
8.529518536657688,-2.161257591987295,0.0,0.8280446303599709
8.563515791612295,-2.0674321767644797,0.0,0.8376191990419224
8.589444371224413,-1.9710586992255366,0.0,0.8467942180612131
8.606948038502676,-1.8728067056116031,0.0,0.7904052660751004
8.616458585309966,-1.7734523934268105,0.0,0.6667777565514166
8.619206551227501,-1.6736662249536325,0.0,0.4877840160655622
8.6169594707075,-1.573855933526647,0.0,0.2795418438510555
8.612004902703095,-1.4741354906854247,0.0,0.09570069609354803
8.606301640384263,-1.3744566650059409,0.0,-0.09268298691240351
8.600985322315534,-1.2747712097443458,0.0,-0.19036433254809193
8.599343210498846,-1.1749398989415851,0.0,-0.14326208299936694
8.597561904928755,-1.0751110368718293,0.0,-0.16784010977632602
8.598103367245244,-0.975285577241565,0.0,-0.19036027449436554
8.600840855569823,-0.8754788290146794,0.0,-0.11725026783839243
8.604464747729166,-0.7757001563600542,0.0,-0.07141301514803966
8.608801003815886,-0.675949762345133,0.0,-0.05403077871749096
8.613676065039147,-0.5762241436763691,0.0,-0.03668404509652001
8.618916856322603,-0.4765170056246235,0.0,-0.019365695638898783
8.624350687709164,-0.3768201655442419,0.0,-0.0020634280790343684
8.629805087959745,-0.27712444639000416,0.0,0.015237733296509237
8.635107603066743,-0.17742056432565623,0.0,0.03255295058083196
8.640085591992417,-0.0777000158966193,0.0,0.049895086440950864
