timestamp,x_m,y_m,vx_mps,vy_mps,s_m,d_m (lateral_error),abs_lateral_error
1762151888.4428039,5.405900398066473,3.918778153864797,6.83593470976409e-35,0.0,13.078559923094266,-1.1921875009699103,1.1921875009699103
1762151888.4656763,5.413129719261824,3.9132595194532573,6.775679965196773e-35,0.0,13.069579313946324,-1.192590033085117,1.192590033085117
1762151888.4833043,5.403699178802281,3.915510659411141,5.1505424301125526e-36,0.0,13.077708179301279,-1.1884072733088908,1.1884072733088908
1762151888.5132046,5.399540655419186,3.914557258000505,4.612082857548211e-40,0.0,13.0798821937385,-1.1851429023459534,1.1851429023459534
1762151888.5542893,5.401095887470581,3.9168090981946406,8.930825012442806e-35,0.0,13.080442845880585,-1.1877725067121108,1.1877725067121108
1762151888.5811229,5.402892772474178,3.915711153579804,7.483710882694301e-36,0.0,13.078409076972303,-1.1880597897690737,1.1880597897690737
1762151888.618004,5.409530465283063,3.9145450283262972,2.291288560676731e-35,0.0,13.07299078395664,-1.1912975559674253,1.1912975559674253
1762151888.64799,5.413317089078417,3.9105953334742263,9.614112743471314e-35,0.0,13.067519215417734,-1.1907493870835866,1.1907493870835866
1762151888.6707883,5.421590261175229,3.9065873456321847,4.668794530005631e-36,0.0,13.058914358796594,-1.1930293564465215,1.1930293564465215
1762151888.7149599,5.409198295728308,3.9114443793214857,4.61733183357451e-36,0.0,13.070972275995542,-1.1888042183518328,1.1888042183518328
1762151888.7774627,5.408212510449451,3.9109157355811317,4.0073124502824415e-36,0.0,13.071268276950532,-1.1878013905616556,1.1878013905616556
1762151888.8052115,5.410324680254246,3.913461408112804,2.312972190759643e-34,0.0,13.071658193572258,-1.1909915456045468,1.1909915456045468
1762151888.8338842,5.408763451833064,3.906826434047291,3.4428124656732964e-36,0.0,13.067924765961612,-1.1851340167801299,1.1851340167801299
1762151888.892181,5.402544483156188,3.9040762838078398,3.71999766907397e-40,0.0,13.07021604965932,-1.1792334034542986,1.1792334034542986
1762151888.9288223,5.402733895259536,3.9094771366071526,3.611783047427986e-40,0.0,13.074000104940653,-1.1833406906243986,1.1833406906243986
1762151888.9608052,5.399355022385085,3.911003024415788,5.099847590664787e-35,0.0,13.077433969200243,-1.1823867653526108,1.1823867653526108
1762151888.9844463,5.398160900681764,3.9123141338315084,4.816035801042604e-35,0.0,13.079206962735963,-1.1826273736229052,1.1826273736229052
1762151889.0330215,5.401348099098823,3.9121086898360256,2.8054301376992478e-36,0.0,13.076862214936643,-1.184434756271801,1.184434756271801
1762151889.081416,5.397313244998741,3.912163675413134,1.9407744533696442e-36,0.0,13.079681908085268,-1.1819953786129045,1.1819953786129045
1762151889.1248956,5.400265187972468,3.913097896870636,3.152535446335129e-40,0.0,13.078325273534611,-1.184502694090311,1.184502694090311
1762151889.1686878,5.394474307822416,3.915128217303015,6.215543478379087e-35,0.0,13.083786520248436,-1.1824711401838153,1.1824711401838153
1762151889.2033126,5.402630776695421,3.9095402778339747,4.4677279406011635e-35,0.0,13.074116914082158,-1.1833236149266435,1.1833236149266435
1762151889.2445605,5.4081076842941185,3.9002405439009205,1.918706151371402e-34,0.0,13.063603091228869,-1.1798897049276198,1.1798897049276198
