timestamp,x_m,y_m,vx_mps,vy_mps,s_m,d_m (lateral_error),abs_lateral_error
1762250408.9009662,8.755383031113329,2.3629956116801183,-0.3664490863238556,0.0,3.9387735949854634,-1.291057335301208,1.291057335301208
1762250408.9275973,8.752743717460582,2.381826312568413,-0.3488373580237596,0.0,3.952983822754022,-1.2984701962538,1.2984701962538
1762250408.9692953,8.749342459693942,2.4100639639444976,-0.4544861950824233,0.0,3.974236764500489,-1.3101462071533547,1.3101462071533547
1762250409.0153747,8.748631399379564,2.446256560472622,-0.519014393218555,0.0,3.9999330265242494,-1.328365261796715,1.328365261796715
1762250409.0638123,8.745219179477248,2.4664643447487777,-0.511104538548678,0.0,4.015598058376485,-1.336030079617972,1.336030079617972
1762250409.135214,8.775008340826654,2.4923656959633576,-0.7188988926356957,0.0,4.0209048733045964,-1.3749796203521556,1.3749796203521556
1762250409.1707587,8.787972316676138,2.493577266246577,-0.8412899434461437,0.0,4.016169341850193,-1.386651165413142,1.386651165413142
1762250409.2387357,8.825752252885158,2.535276452958165,-1.0753904662678242,0.0,4.028577342059156,-1.4407033547138526,1.4407033547138526
1762250409.2903,8.860216082057688,2.5902594870890794,-1.1653662884418818,0.0,4.051034937001874,-1.4989951892910744,1.4989951892910744
1762250409.3405175,8.904639356895464,2.62823903302432,-1.1092597567850593,0.0,4.058078707136457,-1.5567932372181827,1.5567932372181827
1762250409.4043639,8.951068898909543,2.6617769841097596,-1.0327185966964263,0.0,4.061116198066418,-1.6139426208497447,1.6139426208497447
1762250409.4751818,9.022582358685723,2.7409425605037385,-0.754009702900069,0.0,4.084408744730765,-1.716618518970677,1.716618518970677
1762250409.525657,9.05834287323461,2.763306212569793,-0.5596078209368673,0.0,4.0842459151465444,-1.758795733027815,1.758795733027815
1762250409.675118,9.088187942809096,2.776425997339595,-0.2109166194160347,0.0,4.080401800839774,-1.791038521293999,1.791038521293999
1762250409.720026,9.098398436272044,2.7594076658060933,1.2720123002436605e-05,0.0,4.064554704059283,-1.790626901054745,1.790626901054745
1762250409.7698066,9.103443311271882,2.7541960951293465,0.0001724520505616491,0.0,4.058857390697881,-1.7921362853094043,1.7921362853094043
1762250409.802948,9.112535358325692,2.7449523088986867,1.414559907143148e-09,0.0,4.04922357678474,-1.7949507512298966,1.7949507512298966
1762250409.8443232,9.119831233336033,2.736210122457177,-0.05266243339337485,0.0,4.041170217986439,-1.7965241364554148,1.7965241364554148
1762250409.9063313,9.129110857936194,2.7376614532391583,-0.06141072120692081,0.0,4.038595169130699,-1.8051723026671829,1.8051723026671829
1762250409.9644022,9.152562971853333,2.749495329013879,-0.5538479161358344,0.0,4.0370468634920424,-1.8313387741853795,1.8313387741853795
1762250410.006332,9.177119081708437,2.756645429865511,-0.6988855250922926,0.0,4.032345098020432,-1.855976838426391,1.855976838426391
1762250410.0793686,9.191983923591792,2.7671670241820823,-0.8460883452246403,0.0,4.03319103933063,-1.8741543233275502,1.8741543233275502
1762250410.1202743,9.231595158710435,2.8204432510362616,-1.3098247238838459,0.0,4.050255681441885,-1.9359224242900575,1.9359224242900575
1762250410.1897054,9.179203393933088,2.866536164722032,-1.8205459715930314,0.0,4.101898095637199,-1.9161305265895834,1.9161305265895834
1762250410.2449677,9.246106276820601,2.9657880150063365,-2.190067317268619,0.0,4.139961526622456,-2.025971406989722,2.025971406989722
1762250410.327949,9.349178278327164,3.0666693584886597,-2.279929964058897,0.0,4.159079672526121,-2.1673190336551085,2.1673190336551085
1762250410.3917854,9.437450799729444,3.1222276591821614,-2.1856341336384815,0.0,4.158954053360554,-2.271607898469411,2.271607898469411
1762250410.4342656,9.531221383358641,3.136474047311897,-2.054072644845179,0.0,4.124112963148694,-2.3580986203001046,2.3580986203001046
1762250410.4624436,9.56670467502663,3.107507953868414,-1.7997401169505127,0.0,4.098670231477859,-2.3724273903198627,2.3724273903198627
