timestamp,x_m,y_m,vx_mps,vy_mps,s_m,d_m (lateral_error),abs_lateral_error
1762248515.2331145,-8.457562161160924,0.45658985837416904,7.88306256390731e-13,0.0,21.48515199843858,-1.3146196954477767,1.3146196954477767
1762248515.2506,-8.480214885916357,0.504744309162735,1.0989186928557151e-12,0.0,21.456462542648147,-1.3375019564599022,1.3375019564599022
1762248515.2697132,-8.482948664380233,0.5439506594413045,7.895320788463794e-13,0.0,21.42604654421684,-1.3408370075017189,1.3408370075017189
1762248515.294709,-8.48811119748637,0.574585277678104,9.78047103136701e-17,0.0,21.407433463848346,-1.346723800758275,1.346723800758275
1762248515.321348,-8.496959002566525,0.6127432706263906,8.963427746601847e-12,0.0,21.379010706252835,-1.3567815899661104,1.3567815899661104
1762248515.3489497,-8.496891525437542,0.6449785135962118,9.532270813061308e-17,0.0,21.360595541596986,-1.3580105126434199,1.3580105126434199
1762248515.3708527,-8.495861969716591,0.6881016754032356,1.075143447214788e-12,0.0,21.32999949009,-1.3591013723965204,1.3591013723965204
1762248515.4010673,-8.49104390642658,0.7294735803603992,9.182108844756097e-17,0.0,21.301982567877833,-1.3567385264482168,1.3567385264482168
1762248515.4266803,-8.48240150900043,0.7762210396002956,8.186110317839523e-13,0.0,21.268482921880004,-1.351370303628965,1.351370303628965
1762248515.4525716,-8.481985866312954,0.8131178997322088,6.63101412504873e-13,0.0,21.24882480373598,-1.3538835099373716,1.3538835099373716
1762248515.4915824,-8.47743560932125,0.8502611399451263,1.3979427423333084e-12,0.0,21.214558948402086,-1.3526242715409107,1.3526242715409107
1762248515.5295453,-8.465028133967015,0.8909054517845674,1.0722403720727551e-12,0.0,21.189519470753385,-1.3442364765812989,1.3442364765812989
1762248515.5742164,-8.461753947421348,0.9143059669661463,7.393393250694325e-13,0.0,21.171992104817114,-1.3434344331223311,1.3434344331223311
1762248515.6159396,-8.455760192575145,0.9478162070839703,8.517180473425758e-13,0.0,21.153442929127188,-1.3412169275887527,1.3412169275887527
1762248515.706657,-8.459624848622619,0.9677735463094783,5.870447404219761e-13,0.0,21.14236460465093,-1.3474004765762009,1.3474004765762009
1762248515.7266402,-8.458441455581422,0.9861938740096546,2.0983477806102347e-12,0.0,21.123917570686306,-1.3484803462915216,1.3484803462915216
1762248515.7589433,-8.453550130620211,0.995009152216942,8.210519433131645e-13,0.0,21.114661613443992,-1.3447287024396402,1.3447287024396402
1762248515.7845173,-8.445656970246521,1.0082338961869126,8.963060890605307e-13,0.0,21.109459230650778,-1.33859612333553,1.33859612333553
1762248515.822295,-8.452639709850038,1.0155815172377232,6.162950699374834e-13,0.0,21.104670915249823,-1.346476976734853,1.346476976734853
1762248515.8502545,-8.449136412134708,1.0391969286432208,1.8852076984010927e-12,0.0,21.08670971947072,-1.3461641312643815,1.3461641312643815
1762248515.8796687,-8.445079048632945,1.059230311540874,5.914853303431194e-13,0.0,21.071539937622312,-1.344926359649589,1.344926359649589
1762248515.9069164,-8.437700292835144,1.071364794295559,5.771003639018523e-13,0.0,21.064286342485865,-1.3393549489779426,1.3393549489779426
1762248515.94029,-8.436030193245687,1.0887909831522613,1.032597315709751e-11,0.0,21.05457472852208,-1.3402479389967437,1.3402479389967437
1762248515.9712784,-8.431176343200233,1.1009688750076019,6.433508868327348e-17,0.0,21.04742920045284,-1.3372674292478848,1.3372674292478848
1762248516.0110211,-8.429619565916864,1.1156079609868021,4.899611451879493e-13,0.0,21.037345956616576,-1.337963380341794,1.337963380341794
1762248516.0463781,-8.428400575592196,1.1298485027099194,1.5321997137891122e-11,0.0,21.02306943676325,-1.3389831553417326,1.3389831553417326
1762248516.078089,-8.430467670313744,1.1399695327189883,8.745872471028775e-12,0.0,21.01331143047762,-1.3426265028141418,1.3426265028141418
1762248516.112587,-8.426183208914987,1.1411959232739977,4.87337243307611e-13,0.0,21.011528286443927,-1.3385924752734435,1.3385924752734435
1762248516.157435,-8.425690953867559,1.1423184929104373,0.059613410538445245,0.0,21.01035040105035,-1.338285792233074,1.338285792233074
1762248516.2164357,-8.429635395092202,1.134272534378817,0.1331119025917537,0.0,21.01884797013128,-1.3409007142213956,1.3409007142213956
1762248516.250569,-8.427221215818387,1.1189550967154631,0.29397097016678153,0.0,21.03371061016192,-1.3361135083077063,1.3361135083077063
1762248516.2828822,-8.428608651994148,1.116856320703092,0.29329848802959696,0.0,21.035974683105103,-1.3371581378740147,1.3371581378740147
1762248516.3201702,-8.423881056952734,1.0983237031713704,0.34986928342666,0.0,21.04819450899417,-1.329657143856531,1.329657143856531
1762248516.358123,-8.424162450344193,1.0817717606616604,0.4272555959040082,0.0,21.05737253654139,-1.327475272600974,1.327475272600974
1762248516.3981674,-8.426583666455379,1.0486906951338189,0.5590392988481848,0.0,21.07736102158536,-1.3251359373849683,1.3251359373849683
1762248516.4349291,-8.429032573121907,1.0121455393382264,0.708627134581502,0.0,21.104886007398264,-1.322623160261022,1.322623160261022
1762248516.4719799,-8.428623879632234,0.9765113126484266,0.8152966026948049,0.0,21.13060259238792,-1.3176946588543645,1.3176946588543645
1762248516.5027304,-8.429150446377895,0.9365952129423406,0.9646725851626978,0.0,21.157677206676308,-1.3134980482937613,1.3134980482937613
1762248516.5288277,-8.417373659420004,0.911376941975642,1.0294766017116252,0.0,21.17085120037884,-1.298997327750698,1.298997327750698
1762248516.5613594,-8.40227072141386,0.8746353382945907,1.178477447156078,0.0,21.197012596699654,-1.2801566109905829,1.2801566109905829
1762248516.5946012,-8.392174413185503,0.8514010780652314,1.2589397205768824,0.0,21.213704770750375,-1.267848278559607,1.267848278559607
1762248516.6290162,-8.390878512551975,0.7937928114847858,1.3630727429088398,0.0,21.254354109330524,-1.2614976854312663,1.2614976854312663
1762248516.6987262,-8.388133368727585,0.7420232435972807,1.4195760112208995,0.0,21.287529038315974,-1.2548869037631822,1.2548869037631822
1762248516.7391021,-8.36780141696898,0.6024088918829886,1.5983473887275579,0.0,21.383793771772766,-1.227338255340361,1.227338255340361
1762248516.7693465,-8.361378195743495,0.5320409731667347,1.696520147283991,0.0,21.43866652281303,-1.219058516689001,1.219058516689001
1762248516.7892244,-8.353578817267413,0.47992618475060944,1.7637151799864565,0.0,21.468678602167156,-1.2106794464741115,1.2106794464741115
1762248516.8089566,-8.353084563268691,0.44967648581898567,1.8191196715420528,0.0,21.490755207965776,-1.2101558186972494,1.2101558186972494
1762248516.8370566,-8.354640882871339,0.41219848922238866,1.869164013357597,0.0,21.514787733684354,-1.2119899652871367,1.2119899652871367
1762248516.8686037,-8.349920085721354,0.3595595388421906,1.9355721313487235,0.0,21.55574513175337,-1.208258812626409,1.208258812626409
1762248516.8971672,-8.33851771557336,0.26722630253365265,2.076414370063609,0.0,21.616524885084047,-1.2002855458166946,1.2002855458166946
1762248516.9457006,9.867134588781488,0.3034429113729469,2.0649041666855315,0.0,2.3130300623272393,-1.7178002827620829,1.7178002827620829
1762248516.9784172,9.852112457846461,0.42211247725516676,1.9965233064955137,0.0,2.3857300799896,-1.7101684063786948,1.7101684063786948
1762248517.0122843,9.836489700499637,0.49450540434537776,1.8531735971251615,0.0,2.433769203212765,-1.7005389884544573,1.7005389884544573
1762248517.0413103,9.801382141723268,0.5596835793273616,1.8925506434074029,0.0,2.476448176119779,-1.6718981488074538,1.6718981488074538
1762248517.067059,9.770104670425734,0.6477641990732196,1.923835920559673,0.0,2.537067627604749,-1.6507943669366882,1.6507943669366882
1762248517.0853865,9.776681572175466,0.6984180374783423,1.912367641635837,0.0,2.5705825924650947,-1.6637873316189524,1.6637873316189524
1762248517.1035838,9.733360888702247,0.7488214638479911,1.8982697579584131,0.0,2.609415234656072,-1.6278666102337531,1.6278666102337531
1762248517.1283138,9.695355100510728,0.8047783737569163,1.8946438825712306,0.0,2.6532613666436013,-1.5987146671834038,1.5987146671834038
1762248517.166271,9.664146871069617,0.8462249845418008,1.8845567014998799,0.0,2.6771405847839693,-1.574616642796583,1.574616642796583
1762248517.1915655,9.617429544896405,0.9209475021218514,1.839127306849151,0.0,2.7346757972268882,-1.5416761669570822,1.5416761669570822
1762248517.2272227,9.576438146133476,0.9705695946630419,1.856305561782261,0.0,2.771089481724536,-1.510800277498691,1.510800277498691
1762248517.2727542,9.524696012046956,1.03222670274876,1.8047573457615582,0.0,2.823555042237371,-1.4725879165949465,1.4725879165949465
1762248517.3191533,9.441965075040228,1.1331183806221952,1.9422356747720058,0.0,2.9027747800886585,-1.4142588854726088,1.4142588854726088
1762248517.3728187,9.404144355689947,1.1837843225173454,1.9482448582480913,0.0,2.942742138336912,-1.3896778445657532,1.3896778445657532
1762248517.4084072,9.342765492242032,1.2430158544596976,1.8868870086954295,0.0,2.9946541113929506,-1.3452905375352393,1.3452905375352393
1762248517.4479146,9.32237058837577,1.3143964305765712,1.7583442952069428,0.0,3.0495864680409372,-1.344795583413142,1.344795583413142
