timestamp,x_m,y_m,vx_mps,vy_mps,s_m,d_m (lateral_error),abs_lateral_error
1762150688.8932114,2.353802334229879,0.0010528116545746864,0.0,0.0,8.020919672287022,0.07956677258296245,0.07956677258296245
1762150688.9150984,2.3618910093863508,-0.00038667499204607955,0.0,0.0,8.029063592699757,0.07755504428984247,0.07755504428984247
1762150688.934411,2.3624687470118144,0.0018607736809166566,0.0,0.0,8.029819195165883,0.07975474366355947,0.07975474366355947
1762150688.9797564,2.358377560130865,0.0028861129245510214,0.0,0.0,8.025720906133598,0.08107185501840182,0.08107185501840182
1762150689.0110018,2.355532975398776,-0.0006262172187729384,0.0,0.0,8.022563733455346,0.07777023603357254,0.07777023603357254
1762150689.0322952,2.3671586483946725,-0.0025963747127346927,0.0,0.0,8.034266276098197,0.07496644563276997,0.07496644563276997
1762150689.052886,2.3682955573075923,0.001353195842313183,0.0,0.0,8.035723691212583,0.0788210863899592,0.0788210863899592
1762150689.0708017,2.36643890541223,0.0003138199149601923,0.0,0.0,8.033752076245076,0.07792177273936735,0.07792177273936735
1762150689.0888166,2.36438411855278,0.001960538292111603,0.0,0.0,8.031780303200287,0.07971478718260087,0.07971478718260087
1762150689.1109886,2.3582664933009894,-0.0029820443014206346,0.0,0.0,8.025179687539685,0.07522656435847244,0.07522656435847244
1762150689.1572475,2.3482513041060153,-0.0011134177787590154,0.0,0.0,8.015106043699301,0.07779027337177363,0.07779027337177363
1762150689.1902864,2.344391624937007,-0.002905318030266913,0.0,0.0,8.011047956418139,0.07626464591710735,0.07626464591710735
1762150689.2156405,2.3452773774791686,-0.0006888566462406333,0.0,0.0,8.012103636853851,0.07841625824241548,0.07841625824241548
1762150689.2803705,2.354787369790638,0.0005369501718789815,0.0,0.0,8.021887243614783,0.07898302935490094,0.07898302935490094
1762150689.3076406,2.355496920631755,-0.0009208272733789787,0.0,0.0,8.02250575175763,0.07747890189029638,0.07747890189029638
1762150689.3359282,2.3505826284990445,-0.004569107964077337,0.0,0.0,8.017238760941622,0.07418244920843783,0.07418244920843783
1762150689.3808,2.3596232041029093,-0.004793783654690619,0.0,0.0,8.026429215713943,0.0733225530205477,0.0733225530205477
1762150689.4076216,2.358182660965596,-0.002208691097790167,0.0,0.0,8.025150577284956,0.07600392497966503,0.07600392497966503
1762150689.429023,2.349634907200596,-0.003825723892085663,0.0,0.0,8.016325815010967,0.0749893939487619,0.0749893939487619
1762150689.4596133,2.3415642080023225,0.00017545043746314883,0.0,0.0,8.00837645680221,0.07952791936929662,0.07952791936929662
1762150689.4889383,2.3522927849967528,0.0018279575070868925,0.0,0.0,8.019435209058488,0.08044549199763895,0.08044549199763895
1762150689.5088942,2.348522850451114,0.003247110129204794,0.0,0.0,8.015688638455819,0.08212192810844728,0.08212192810844728
1762150689.5310955,2.3401622807846687,0.008413463782205801,0.0,0.0,8.007505677610226,0.08784093670688617,0.08784093670688617
1762150689.5614889,2.3385059673609323,0.01056976792213102,0.0,0.0,8.00595820982836,0.090102134275836,0.090102134275836
1762150689.5839818,2.3437795389798897,0.0020454826965979624,0.0,0.0,8.010764434585829,0.08124542172800198,0.08124542172800198
1762150689.604508,2.3474576751132905,0.0027162116378101394,0.0,0.0,8.014564339945462,0.0816652169380956,0.0816652169380956
1762150689.6419194,2.3431928451002535,-0.0017506680587770214,0.0,0.0,8.009905478943953,0.0774972495120472,0.0774972495120472
1762150689.663924,2.3446534212478958,-0.004026165468203682,0.0,0.0,8.011237555648814,0.07512870458734158,0.07512870458734158
1762150689.684248,2.3462753724495005,-0.01033268169977037,0.0,0.0,8.012453563097155,0.06872699531792013,0.06872699531792013
1762150689.707707,2.3574789508568945,-0.008785879231998268,0.0,0.0,8.023956223068474,0.06949338744042222,0.06949338744042222
1762150689.747936,2.3570872766548905,-0.0052645568224401265,0.0,0.0,8.023812297876825,0.07303361654945012,0.07303361654945012
1762150689.7997007,2.356121770761963,-0.004821794758643932,0.0,0.0,8.02286124928514,0.07354356848300442,0.07354356848300442
1762150689.8255293,2.3578418690653784,-0.001472903359182868,0.0,0.0,8.024855856223146,0.0767621097243687,0.0767621097243687
1762150689.8474042,2.3550939483505844,-0.003327062058321357,0.0,0.0,8.021922025792769,0.07510702313969485,0.07510702313969485
1762150689.868263,2.3554651058408798,-0.006268662111598741,0.0,0.0,8.02208866995996,0.07214659687007763,0.07214659687007763
1762150689.8916495,2.3433040563400636,-0.006117953359051068,0.0,0.0,8.00971992674139,0.07313233076959211,0.07313233076959211
1762150689.9251583,2.3459513685550286,-0.001630072418746949,0.0,0.0,8.012725599418616,0.0774315513776133,0.0774315513776133
1762150689.9466262,2.3413058241682307,-0.006629268873713146,0.0,0.0,8.007650864470916,0.0727554687665905,0.0727554687665905
1762150689.9651473,2.3401819114471194,-0.004084817126056376,0.0,0.0,8.006678503556968,0.07536883905607922,0.07536883905607922
1762150689.98466,2.345282415535849,-0.008193954942673838,0.0,0.0,8.011591027727336,0.0709279770212991,0.0709279770212991
1762150690.025388,2.351837720770734,-0.00896070507686702,0.0,0.0,8.018206160066464,0.06971453564017088,0.06971453564017088
1762150690.0526137,2.354555742115615,-0.0061710467291578,0.0,0.0,8.021170091403688,0.07230786968768872,0.07230786968768872
1762150690.0723314,2.352701190191868,-0.0035511272693373648,0.0,0.0,8.01946863151607,0.07505102439980607,0.07505102439980607
1762150690.0984502,2.357504762741173,-0.00122251668046242,0.0,0.0,8.024530477523834,0.07703583555803234,0.07703583555803234
1762150690.1348593,2.3513622074072553,-0.003874117261566204,0.0,0.0,8.018081823850752,0.0748218485486719,0.0748218485486719
1762150690.1591768,2.3523965492396193,-0.002500443870589591,0.0,0.0,8.019232983672447,0.07612037196118754,0.07612037196118754
1762150690.177294,2.3513898489581155,-0.004792580587055941,0.0,0.0,8.018045015628623,0.07390367722665622,0.07390367722665622
1762150690.2007504,2.3502798666468823,-0.008385903393993848,0.0,0.0,8.016661999992152,0.07039562905922424,0.07039562905922424
1762150690.2183697,2.355629439384307,-0.009973252749053089,0.0,0.0,8.021989972837542,0.06843962694845236,0.06843962694845236
1762150690.2455273,2.354231416446341,-0.010006270661377185,0.0,0.0,8.020566167997739,0.06850479048219033,0.06850479048219033
1762150690.268435,2.34439581672905,-0.0061535609735101655,0.0,0.0,8.010828973945088,0.0730234920376549,0.0730234920376549
1762150690.2976139,2.3527147077946102,-0.005400756613705233,0.0,0.0,8.019350886273164,0.07320494603247511,0.07320494603247511
1762150690.3223233,2.3639826458413884,-0.005924419383730832,0.0,0.0,8.030783486099537,0.07188011893634724,0.07188011893634724
1762150690.339032,2.3585757033060957,-0.0057630088562057365,0.0,0.0,8.02529215443534,0.07243063485663041,0.07243063485663041
1762150690.3726525,2.3526636618256123,-0.0031131681571992067,0.0,0.0,8.019461557576356,0.07549053391855023,0.07549053391855023
1762150690.3935962,2.353593600937853,-0.0019551114409605964,0.0,0.0,8.020491661575303,0.07658084459149325,0.07658084459149325
1762150690.4176445,2.3503501247872953,-0.0005581395898968055,0.0,0.0,8.017284767142332,0.07819989793502116,0.07819989793502116
1762150690.4382322,2.349641327590101,-0.0017572164481906114,0.0,0.0,8.01647775375014,0.07705255409498919,0.07705255409498919
1762150690.4755683,2.349249580477158,-0.0031081492632802055,0.0,0.0,8.015983652800264,0.07573176539448061,0.07573176539448061
1762150690.5079901,2.3481195533076096,-0.00021673036527647483,0.0,0.0,8.015034449129994,0.07869387687374864,0.07869387687374864
1762150690.5358324,2.3533663414402732,-0.0020661178199814947,0.0,0.0,8.020252141158345,0.07648600002167083,0.07648600002167083
1762150690.5714796,2.351328758808909,-0.0012536158932138928,0.0,0.0,8.018233240772846,0.07743836626593961,0.07743836626593961
1762150690.607,2.3420693890419524,0.002610734117777048,0.0,0.0,8.009058007461523,0.0819240677393349,0.0819240677393349
1762150690.6265407,2.3393600711831777,0.005926344121166678,0.0,0.0,8.006517116847258,0.08541243706612328,0.08541243706612328
1762150690.6535392,2.341461738338113,0.00544926900416265,0.0,0.0,8.008631500423753,0.08479683661426388,0.08479683661426388
1762150690.677465,2.347023505635934,0.0035015415837261264,0.0,0.0,8.01417605317468,0.08247835559370446,0.08247835559370446
1762150690.7109163,2.3484700656012927,4.6296466762909965e-05,0.0,0.0,8.015410285805022,0.078932274202526,0.078932274202526
