timestamp,x_m,y_m,vx_mps,vy_mps,s_m,d_m (lateral_error),abs_lateral_error
1762247850.7047045,6.649957143494078,4.470728063082685,0.0,0.0,6.223959789026855,-1.3352867641982364,1.3352867641982364
1762247850.730206,6.661591388535233,4.471619697471899,0.0,0.0,6.215999708553683,-1.3415546355176575,1.3415546355176575
1762247850.762766,6.669381291044381,4.469678582102579,0.0,0.0,6.209706496989521,-1.3435230794777289,1.3435230794777289
1762247850.7966163,6.665847069978293,4.46635192725658,0.0,0.0,6.210951569921889,-1.3389208445394432,1.3389208445394432
1762247850.8255825,6.655685636620987,4.468228608417584,0.0,0.0,6.218916094141697,-1.3357793325124585,1.3357793325124585
1762247850.869247,6.632203913124416,4.469313488886523,0.0,0.0,6.236112074557209,-1.3257031002447068,1.3257031002447068
1762247850.9024248,6.634327404712236,4.470640439343197,0.0,0.0,6.235098002579479,-1.3278703371277305,1.3278703371277305
1762247850.9293277,6.627285497898695,4.470593638243089,0.0,0.0,6.240121071980742,-1.3245318475141952,1.3245318475141952
1762247850.9570324,6.610357226906601,4.4713146514007605,0.0,0.0,6.250967403911254,-1.3172678779186788,1.3172678779186788
1762247850.994846,6.600232144785491,4.470300804040988,0.0,0.0,6.257880918431509,-1.311660533214726,1.311660533214726
1762247851.0330253,6.547525992199571,4.4726495659471315,0.0,0.0,6.296893704296072,-1.2894264725171134,1.2894264725171134
1762247851.0557363,6.527763060759187,4.473658659817876,0.0,0.0,6.311634977164493,-1.281293158628614,1.281293158628614
1762247851.088294,6.443775112035755,4.47332643557208,0.0,0.0,6.371776637406977,-1.243140228413163,1.243140228413163
1762247851.123183,6.380119603522472,4.474796834975187,0.0,0.0,6.419471356607205,-1.2163331540105304,1.2163331540105304
1762247851.1512306,6.320074583688179,4.475330286338828,0.0,0.0,6.463528999086367,-1.1907328691517127,1.1907328691517127
1762247851.1755967,6.348363091209799,4.468961129102652,0.0,0.0,6.441035582373763,-1.1972284872761807,1.1972284872761807
1762247851.2074344,6.3753758103643365,4.465721995038122,0.0,0.0,6.419706475522441,-1.2060973308721654,1.2060973308721654
1762247851.2347918,6.336325864056527,4.463650655459601,0.0,0.0,6.447140034036491,-1.1872207233128549,1.1872207233128549
1762247851.2570212,6.3030620561863655,4.4619566869413365,0.0,0.0,6.471548301590202,-1.1713425460037665,1.1713425460037665
1762247851.2846444,6.262046686412826,4.4573778458890105,0.0,0.0,6.500918117310386,-1.1496849948904873,1.1496849948904873
1762247851.3089905,6.233115325481033,4.454847965700911,0.0,0.0,6.52199630383039,-1.135152865534695,1.135152865534695
1762247851.3286278,6.215458218654108,4.453801884035081,0.0,0.0,6.5350819509847735,-1.1267816276789524,1.1267816276789524
1762247851.3461668,6.253473446389487,4.453688614966872,0.0,0.0,6.506110021160236,-1.1427064952412043,1.1427064952412043
1762247851.36354,6.286498724981653,4.4491415252101385,0.0,0.0,6.479468071953493,-1.152662918192553,1.152662918192553
1762247851.3912895,6.317412849503918,4.4495089259139835,0.0,0.0,6.456273744541268,-1.1662886756410769,1.1662886756410769
1762247851.4361024,6.3399253343011095,4.447151274706305,0.0,0.0,6.439449210758936,-1.1739190260248336,1.1739190260248336
1762247851.466736,6.37034670802846,4.448539914319286,0.0,0.0,6.417202848569026,-1.1884488085994938,1.1884488085994938
1762247851.5015671,6.390367248669538,4.448588770804468,0.0,0.0,6.402299120595725,-1.1972927962073638,1.1972927962073638
1762247851.5334377,6.362565272288852,4.448281575380904,0.0,0.0,6.422919209640719,-1.1848091834527463,1.1848091834527463
1762247851.554734,6.335554414925878,4.4458123951786375,0.0,0.0,6.442240349106867,-1.1708138693497014,1.1708138693497014
1762247851.5809922,6.357021278916889,4.446136410332721,0.0,0.0,6.426282233222742,-1.1804562883291152,1.1804562883291152
1762247851.6061096,6.3767275219189505,4.444597491537719,0.0,0.0,6.411003974541577,-1.187706509989856,1.187706509989856
1762247851.631831,6.348012017337284,4.447936198224298,0.0,0.0,6.433677167051467,-1.1781451844485769,1.1781451844485769
1762247851.6566591,6.326921814260447,4.447392448827126,0.0,0.0,6.448355953115307,-1.168493309404468,1.168493309404468
1762247851.6978185,6.29758178676574,4.437377008858635,0.0,0.0,6.466873067862197,-1.1467936375680314,1.1467936375680314
1762247851.72719,6.275408164237579,4.4289247917297345,0.0,0.0,6.4806246695204885,-1.1296445832668933,1.1296445832668933
1762247851.7566838,6.249414105261205,4.423137458930102,0.0,0.0,6.4983039188239005,-1.1133218090127963,1.1133218090127963
1762247851.7813604,6.222639043680535,4.417602255856488,0.0,0.0,6.516754326993762,-1.0969636936669223,1.0969636936669223
1762247851.8098245,6.2037623937268505,4.41404875741603,0.0,0.0,6.529939758608906,-1.0857905186279035,1.0857905186279035
